person,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,118,119,120,121,122,123,124,125,126,130,131,132,133,134,135,136,137,138,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,position
-16.979225,-68.496,-74.336395,-50.56094,-52.635323,-36.739998,-10.341921,10.303205,14.20747,29.753948,33.27732,33.130623,35.280743,43.986664,43.541466,38.460007,27.101736,9.413565,-10.794367,-17.554167,-39.058273,-64.65902,-54.313576,-35.309162,-37.396492,-33.110283,1.7342477,13.576923,3.2534285,31.506954,63.078957,48.009415,54.325302,27.253843,47.554302,39.747948,43.6662,41.270096,20.658411,5.91603,1.2072603,-10.086921,-19.029411,-30.727978,-40.653965,-53.132988,-50.980755,-41.90816,-39.731045,-34.087273,-8.727268,18.997677,23.654825,36.648815,-2.4886222,-7.8209686,-5.4474125,-4.493969,-4.0236816,-5.3830643,-4.7058654,-0.97048026,-4.787051,-11.030458,-4.022937,-10.429072,-6.3712873,-4.6150956,-5.916895,-2.2429333,-8.259862,-1.7212386,-6.4411745,-7.8411016,-4.6313324,-9.850177,-5.598514,-7.3572397,-9.723936,-3.8395689,-8.048969,6.151657,-3.915701,-1.0431982,-2.2392805,-1.4200058,-3.164721,-3.4527192,-8.075112,-0.37592685,-2.1376555,-5.4111595,1.764251,-2.0231955,-4.3840117,-0.55578774,-5.7794566,2.4387548,-7.3202744,-0.91970533,-3.3909247,-5.621673,-7.465995,-12.313707,-2.570043,-4.2896223,-6.814852,-8.1257,3.597905,-1.9426894,-4.8887715,-3.305306,-2.4480538,-7.4244723,-2.1379735,-7.311922,-5.533488,-4.6601896,-6.660275,-3.5785677,-0.3804221,-4.403511,-9.657148,-3.920011,-7.1097364,-5.6960425,-9.489184,-6.7916536,-3.1244683,-1.4893662,-2.0227623,-2.5602243,-8.137067,-5.146081,-6.2392697,-4.9587517,-1.80669,-5.62289,-2.9296238,-11.467678,-3.032195,-2.76018,-5.841286,-10.371749,-2.2767453,-2.939929,-6.5918217,-3.057684,-7.156657,-5.1191382,-6.7942643,-13.590959,-2.1193657,-4.1801734,-11.377194,-5.1914544,-3.116991,-4.437948,-5.560956,1.3578777,-4.1177883,-0.25547373,-11.018987,-7.3924127,-6.556504,-2.247497,-18.074038,-5.204677,-9.772024,-6.4401217,-12.509211,-4.3433743,-5.897121,-7.4615564,-5.560338,-6.5152073,-4.0412292,-3.3940558,-11.837912,-4.5003667,-4.083343,-3.6905413,0.2406573,0.28025523,-6.8442373,-1.752925,-1.5856683,-10.211386,-3.0069752,0.6185251,-6.6114917,3.3603892,-4.7057543,1.4409627,-7.613714,7.384966,-0.8469643,-1.0466697,-5.2846384,-5.5841503,1.0675617,-4.953706,1.0730765,2.563095,5.444252,-8.306634,6.8578134,-4.4822693,1.6783358,-4.1286764,2.0212283,6.4919715,-3.2812827,-3.2105327,0.020941734,0.10046551,5.713274,-2.6200395,5.965747,-4.1354475,2.356584,-2.3937557,-0.4134767,0.6896534,2.0393195,-2.5511837,-0.85400224,-1.913964,-1.7456217,0.7025852,-6.921722,4.9573236,-4.1150675,-4.931451,-1.7941684,0
-39.69072,-154.3765,-136.17227,-100.452,-83.50733,-44.050392,-11.969143,15.125589,28.363455,44.12864,49.47969,43.350082,36.483257,39.16679,39.993763,35.403923,21.808285,13.698751,2.346469,-2.7353,-15.896003,-29.719532,-18.94618,-19.250505,-21.872168,-16.89659,3.0709486,-5.9757547,-14.200173,2.0426114,21.678728,13.34047,11.950856,9.694363,12.204725,10.237979,15.788481,13.28541,11.158577,7.761013,2.4231238,1.8932428,-4.4699016,-11.685542,-9.672423,-18.547014,-14.781038,-4.2926116,-9.158605,-13.29069,2.9665842,8.718146,58.6425,45.213005,-0.3096115,3.6693807,-1.1841035,0.1849531,-2.7168202,3.51843,-5.151413,-2.341993,2.1182904,-3.2935896,-0.13180256,2.970298,-2.877177,-0.82033443,-2.9619222,-3.200736,-2.4466722,-3.1256347,0.16181952,-2.7899842,-1.6782768,-4.55892,-4.819586,-1.0412793,-2.0658457,1.1573197,-4.654395,-1.3104422,-1.8657227,-1.0730107,-2.1741805,-0.4590038,-3.8313355,-2.9568925,-6.3655443,-1.0924487,-3.6767635,-1.0534291,-2.0816722,-2.4309473,-0.6984234,2.3731456,-2.8733923,-2.508863,0.9752331,-1.9369164,-5.420889,1.1046475,-1.4059618,-1.6139615,-3.7826004,-3.596489,-1.0369142,-2.0591607,-2.0666254,-1.2024397,0.31753123,-0.93839294,-1.4938354,-4.888652,-4.962674,-6.358794,-1.1582979,-3.4029584,-1.7151545,1.2557399,-3.9848075,-1.6794095,-0.81928957,-5.4132195,-3.1114612,-5.428542,-1.767731,-4.263443,-1.288053,-1.0162172,-4.264941,-4.063651,-2.7627363,-4.859206,-3.0497935,-1.9113941,0.36839283,-4.23148,-3.8034968,-6.8391175,-8.393674,-4.382708,-5.445953,-9.340144,-3.3454976,-1.5867257,-4.1022954,-5.003853,-0.36127532,-5.3760195,-6.228571,-6.351038,-3.080296,4.1059837,-3.6740947,-3.6657348,-2.125561,-6.0486884,-4.1392965,-3.6590128,-7.1387815,1.7552135,-7.23277,-6.1203594,-4.8763785,-2.8831844,-2.9441528,-6.22094,-6.6956244,-1.9052179,-0.5343325,-7.738839,-9.746595,-5.9651556,-0.9578481,-1.5087485,1.58339,-6.707051,-1.3643422,-0.34772035,-1.4677002,-4.3783135,-2.5386734,-0.3754943,-0.06741077,-1.3065187,-4.3408413,-3.8391614,2.8605673,2.6708374,-0.7409905,1.9644231,0.54420644,4.127176,-3.9877362,0.5893553,-3.3208847,3.5381684,0.8779788,-2.4311304,2.7584288,0.69118005,-1.3862863,3.677556,1.0804772,-3.0215728,5.440451,0.6410343,-0.6480586,-9.114275,-2.5074146,0.6019641,-4.588925,2.9650161,4.4769063,-2.6992161,0.056808025,-0.29004973,1.5205371,-3.6316597,-0.5492561,-0.8693196,3.7780004,-4.4961057,-0.753966,1.5751752,-0.6153819,-2.3097441,-1.432807,-3.707454,-0.2107557,1.2158741,-0.93414265,-8.486076,-4.4354663,1
11.195723,-67.64313,-48.175568,-30.916607,-9.575026,3.7777905,11.838334,23.491383,31.90097,35.684814,31.860706,26.771664,13.215959,3.001521,-1.3541098,-7.6895914,-21.170433,-19.580944,-28.213505,-23.906366,-13.548403,-2.414803,2.921471,-0.7825253,9.258933,15.502117,2.5391524,18.216415,13.754507,12.433008,-1.8764868,0.34480238,-13.664773,-5.8140826,-12.193616,-16.802889,-23.408033,-23.374882,-18.077108,-5.3562007,-4.0249605,3.4707012,17.276974,19.594242,22.680414,25.49697,22.048504,11.0294075,3.9253225,-12.009174,-30.65016,-44.285988,-11.278883,-14.87931,3.0785413,1.513152,-1.4209934,-1.0387897,-0.6203226,-4.2579384,-2.074428,-3.1184335,-5.7084403,-3.4799247,-3.6928985,-5.182061,-4.5367503,-1.1036111,-4.2604175,-4.0569887,-4.6984024,-4.4333186,-4.7036276,-4.4745884,-1.3403054,-4.6010933,-4.235877,-4.908595,-4.22636,-4.5636315,-4.332224,2.3488097,-3.0047565,-2.4030087,-6.259887,-11.068309,-8.110432,-12.803831,-14.207749,-10.102961,-11.970327,-12.408771,-7.6345763,-8.334281,-4.7448106,-6.552403,0.49260792,-3.4278343,-8.460402,-0.45186478,-3.4599047,-4.851755,-4.793692,-6.3959017,-4.053566,-3.1327882,-8.894304,-2.0028853,0.6341678,-2.1875806,0.24905363,0.4829299,-5.331451,-5.332904,-6.412103,-3.6636164,-3.0895338,-2.0150073,-1.8542436,-5.211824,-2.3285542,-5.7115064,-6.4245687,-2.9896069,-3.2974555,-8.031207,-3.671214,-6.267256,-3.272007,-1.2839892,-4.254575,-3.935271,-2.1491604,-1.8554409,-6.8554497,-8.013798,-6.964052,-8.965961,-5.539533,-8.996195,-7.064963,-6.766793,-1.9844513,-4.272254,-2.4811168,-0.16743928,-6.025881,-1.5275655,-0.7560034,2.7885735,-5.394611,-8.785819,1.797456,-3.9942966,0.5886827,-3.8306653,-1.1489339,-10.826408,-0.24448669,-1.2567554,-4.993305,-4.620693,-12.880718,-2.072343,-6.9584365,-2.3238022,-4.943904,-7.402853,-5.2047524,-0.59217286,-3.852497,-5.332278,-6.371095,-4.003636,-4.1641665,-4.146589,-2.1111386,-3.5373998,-4.7907076,-1.1725434,-2.987846,-6.172156,-4.9735446,-1.2708398,-2.060176,1.2076662,-2.02821,-0.29905105,-3.5140724,2.2487102,1.8696809,-1.5965731,-3.4512963,-3.288358,-0.2814566,-0.32053086,-1.776695,-1.7288716,4.01085,3.5041168,1.153882,1.8558288,-0.63620657,2.4375196,-0.24068612,1.1337993,-0.20856708,-2.1513186,1.0934379,-4.339398,5.9939857,1.2287258,-0.82273614,3.191526,-3.3623288,-2.600582,2.5684743,-1.3732773,-1.8957338,3.9804955,1.2625594,-1.7503455,0.05875992,-2.228997,-1.2467887,-6.382018,-1.2903697,-3.809852,-0.45833814,-0.88825417,0.2800677,-3.3236628,-3.1469586,-6.719304,-3.0037143,2
7.331373,15.796158,6.9062862,5.4660974,-7.24043,-3.1217241,-1.0131238,6.168586,-3.7565825,-5.5766287,-5.0154676,-9.3000965,-12.927181,-8.396539,-1.0800561,1.5262182,1.0717626,0.54382706,1.6841316,0.4702301,-10.43814,-25.53571,-21.653944,-17.514208,-18.640793,-16.398169,1.0121435,-4.9773374,-10.769785,14.900888,38.047688,32.7258,38.201546,16.826084,31.643085,28.516285,33.38719,26.768639,19.39187,3.5377407,-3.8428154,-15.338276,-26.5708,-34.374348,-35.448875,-43.79123,-38.66774,-27.019268,-15.160746,-5.647534,18.508593,32.934246,35.70874,31.036263,-2.0693817,6.965679,2.1902668,3.1346755,-2.7540908,-2.9502618,0.9739838,-4.5065775,-0.70436746,1.281603,-0.8018222,5.5980473,5.23225,2.7597315,-0.5586279,-0.5116096,-0.67416567,0.90990686,-0.4378213,-1.5354764,1.516621,-0.35941646,0.42276615,0.6390886,3.1244931,-0.57675517,2.4435828,-0.21741125,-0.21893364,-1.3149885,1.3431463,4.2427626,0.108784355,0.29587016,1.0298747,0.13357572,3.541954,-2.557868,0.32468694,1.7894233,0.51457775,0.73657876,2.112535,-1.5964174,2.8094685,-0.44106972,1.7338059,-3.3359272,1.6913899,3.8653698,-1.5944793,-1.394421,1.204306,1.7696731,-2.490289,-1.1214116,-0.2730254,1.916431,-0.9038015,0.15153456,-3.3028357,-1.9332014,-1.3543699,-0.18257234,-1.2714645,3.1244578,0.1701225,-1.8140815,-1.753308,-3.487399,-1.569469,-3.722022,-1.8048224,0.22630015,-2.4862993,1.2191938,0.0113822,1.4561522,-2.2867057,4.2575336,2.486816,1.5100783,-0.7729006,4.681579,2.1853786,0.4672109,2.9723039,0.736715,0.3641894,1.1322955,0.53047943,-1.9659799,0.15854326,-1.6062225,-0.26986822,-0.6907463,-1.3708086,-0.52792716,-0.5865208,0.7564065,-1.8725286,-4.064888,-1.2094866,-0.7856652,-3.5890813,-1.563091,-2.7537746,1.7175871,-2.1566222,0.72385097,-1.1422417,-0.44398156,-3.629643,-5.7779226,-0.18245596,0.6704471,-2.9157572,-0.89003205,-1.4128529,-2.9103165,-3.6190572,-1.4503472,-1.9358649,-2.0973802,-0.53689724,-2.0338938,2.549861,-3.7346706,-4.345643,-0.35617432,-0.16300404,-0.8026994,3.3208237,-1.706634,1.4612848,1.0536553,-1.7613616,0.2085419,1.0633459,-0.26744583,-3.8759184,0.5027107,1.5329187,2.6144145,-1.1969076,-5.515938,1.0719285,-0.6398173,2.2166011,1.293605,-0.8932659,0.69687706,1.0721142,-0.14141738,2.0118487,-2.9307413,3.4678235,0.43139875,-0.92258364,1.5097377,-2.4344807,-2.7210662,0.6929521,-2.2900317,-0.32613456,-0.78870815,-1.11934,-3.0552013,0.81421304,-1.3749391,1.0971863,1.6311045,-0.3555385,2.8576717,0.39982787,-1.2442774,-1.7772307,3.985146,0.6781319,0.25368774,-1.0178692,3
-4.7081666,25.330387,5.8455305,-4.0778713,-33.51204,-33.45674,-30.051239,-34.95655,-46.52386,-45.488724,-33.616432,-23.105461,-10.4076605,23.524809,38.601807,60.645065,63.91304,63.09018,79.038055,70.09251,34.197754,-5.4574075,-13.161174,-25.525982,-54.234283,-67.30073,0.7036978,-60.465027,-65.79127,-52.419853,-8.04047,-0.34357357,18.595589,28.22519,38.082508,54.586754,55.62889,61.759552,62.016068,30.558542,44.69932,32.331444,5.288492,-15.6597,-25.434967,-45.240784,-55.617207,-51.656757,-35.118774,-27.39367,6.2965946,30.09464,34.334007,21.132765,-3.7764032,-0.3832237,-1.2375777,-0.79108506,0.40052485,-6.9961443,-1.4696501,-0.2118287,0.23693386,-1.7058587,-2.791091,-3.558732,0.18282592,-0.1896086,-1.201433,-3.2822425,-1.7754285,-2.763354,-5.525281,-4.229433,-4.410684,-4.6625843,-4.2089677,0.37875298,1.3121135,-5.499838,-4.1884413,-0.3774955,-3.1074495,-7.5410137,-3.5856824,-6.402466,-12.86522,-12.175598,-12.428411,-11.138431,-9.531696,-9.25022,-6.779725,-6.752199,-2.1561453,-3.76161,-2.6516423,-3.9784107,-9.953761,-9.498898,-3.7946353,-7.057583,-3.29467,-5.9912844,-0.35492396,-4.1505103,1.892153,0.7891677,-0.43103066,-7.315066,-2.3332882,-1.47293,-3.8904374,-7.6908255,-6.320239,-6.8809004,-6.289135,1.492693,-2.6373463,-1.923008,-2.004001,-3.2251992,-3.1949656,-4.6000595,-9.340058,-2.3831217,-6.3849225,-3.0318315,-6.384263,0.46312013,-2.492278,-5.112528,-2.3871908,2.1310153,-5.4912558,-2.9049978,-4.8283744,-5.3863573,-11.972096,-7.165125,-9.333899,-3.7912054,-3.1988797,-3.306018,2.5664725,-1.6892002,-4.942293,-5.5965095,-2.7882926,-2.8493228,-5.5676765,-6.085867,0.4685917,3.5521197,-6.3880343,-9.633054,-2.3976884,-4.6319733,-4.0825753,0.25424004,-5.020005,1.3949592,-13.181781,0.45986295,-4.229416,-6.659169,-12.102524,-6.994941,-3.935186,-0.3301127,-6.010774,-6.610462,-5.1677637,-5.0318084,-4.015343,-5.8429236,-2.6142635,0.7981853,-8.857881,-5.722039,1.3428888,-6.7714996,-0.918165,-1.7281523,2.3122787,-4.3858843,-3.2445402,-0.8358849,1.4503217,-3.5459895,2.393116,-0.28750455,-4.1223645,1.2229946,-0.9606079,3.4684827,-3.5538068,1.423082,-1.4272261,-2.92496,0.6376686,-2.547957,-1.2562683,1.137064,1.8130565,-0.06094113,5.1501293,1.8157063,0.93496585,-4.8001347,-1.7078836,-2.4104638,-0.86533856,0.16678438,-0.75412405,-0.8989599,-1.4732845,-5.948115,3.8297617,3.3224947,1.8515484,-5.637222,-0.6598729,2.2538648,-0.9639968,-4.4349256,-3.4693594,-2.2514815,-0.77988493,-0.82353616,-2.5501292,-7.370176,-2.2575355,-6.4191213,-4.993047,4
-0.65656626,17.537489,-3.4046612,9.076166,-10.035907,-9.035838,-2.9742696,-6.418834,-34.026993,-31.532473,-29.609674,-15.197999,-15.800028,14.125271,20.515896,36.07697,44.964046,40.012543,59.69458,63.17308,47.20977,14.753479,1.5606782,-11.253666,-53.648304,-70.21941,0.8597237,-59.98337,-88.2701,-77.795074,-49.31208,-49.95005,-15.036199,6.884403,20.886023,44.083824,49.15484,73.38706,78.26593,62.030334,92.92997,97.2967,73.946785,47.38822,18.869987,-8.073265,-39.35574,-59.56864,-68.610794,-80.313644,-75.74852,-70.53882,39.86259,27.62492,-3.3459163,-5.425497,-4.096399,-0.33904096,-1.8997685,-3.608864,-0.3388703,-2.166621,-4.60135,-4.093355,-4.926504,-6.832388,-5.007476,-6.42183,-4.6355634,0.45403436,-0.9829659,-1.9755864,-0.32863504,-4.7513704,-3.4899285,-3.9253397,-2.4257588,-2.9532175,-6.131342,-3.2368724,-0.35742164,2.2316248,-5.2321596,-0.6922884,-3.5245655,-4.8290567,-7.6412997,-9.265538,-6.973372,-4.63574,-5.3140593,-2.5327363,-4.971909,-5.201732,0.35644853,-1.12679,-0.9027699,-1.7802098,-5.082675,-2.6088574,0.7300597,-0.2640584,-2.5861,-3.1488569,-2.4709706,-4.806328,-2.8782854,-4.22555,-2.6413867,-0.5533251,-1.4788072,-0.75563085,-1.2015774,-3.4738865,-3.6682057,-2.8438663,-1.7878573,1.1755521,0.27015162,-3.0313442,-2.2619367,-2.1601112,-4.4031825,-1.8212688,-11.303118,-3.9587908,-3.624251,-7.0924006,-2.8273196,1.7452706,0.092779025,-7.5329094,-2.9406393,-4.1812944,-3.8836179,-8.055265,-5.447407,-9.354792,-6.239952,-9.006849,-6.0202565,-2.1122992,-1.7706332,-1.2866282,-0.6620371,-1.6629871,-5.3583984,1.8132105,-2.5169225,-2.3444712,-4.779879,-3.3186336,4.8905487,-6.1309624,-2.0701106,1.4519593,-0.2187573,-6.0440483,-1.0183759,-3.7813666,-1.5464323,-2.247793,-10.821301,-5.0616765,-3.3901584,-6.857053,-6.2770123,-5.65942,-9.8522625,-5.0179296,-3.4539173,0.82768166,-2.6376479,-1.3890319,-4.5696173,-6.3626738,-1.6868064,-1.6505375,-3.051856,-2.2549617,-2.64293,-2.1138256,0.37521952,0.58420384,-7.9468803,-0.44214088,-0.34617916,-3.6705408,-6.1149364,-3.5534024,-3.6461034,-4.9422784,-1.9720851,-3.830959,4.4826384,1.6839892,-0.8470818,4.235846,2.0846868,5.0122414,2.219171,-4.983222,-3.844198,0.60689884,2.078424,4.555148,-2.1035376,0.35935974,0.21725154,-1.3909829,2.7185345,2.2182548,1.5914193,2.090955,3.0053787,-2.1088595,1.5417266,0.19283861,0.75296044,2.4272947,-0.4773643,-2.7048702,-3.0384536,0.2591406,-1.4493234,-5.602812,-2.5642896,-3.2291512,-1.2610927,-1.5599942,-1.7781813,-3.675969,0.35296613,-3.6741555,-5.100834,5
20.414494,9.015198,2.365879,1.1100178,-13.2711,-7.952343,-10.873842,-18.373611,-37.219246,-50.343674,-45.983967,-43.450478,-49.877785,-42.184795,-29.453842,-9.413879,-0.85396695,14.139825,36.127586,52.133553,61.55738,57.994263,51.106705,37.438335,15.593734,8.953451,-2.2159333,-28.660427,-41.997402,-42.231243,-40.52632,-29.330765,-23.034601,-3.676416,-5.7764783,7.9468617,12.575531,24.028534,32.94984,19.629242,32.284714,25.42722,16.681747,5.096862,-9.340294,-20.923573,-27.062433,-36.96819,-28.96911,-22.305487,-17.155386,-12.302612,58.734028,18.294731,2.8819175,-0.67487544,-1.739939,-1.2001023,0.6454403,0.57956624,-3.345807,-2.3304672,-0.4014148,-5.6658554,3.1451797,-1.9290899,-4.4167266,-1.5543985,2.4274945,3.1600828,-1.8307681,-3.7240422,-1.698704,-3.2548208,-2.8053894,-3.6412113,-6.5869675,-4.449898,-4.8375134,1.8907096,2.069291,0.29485327,0.9700808,-2.852794,-5.612746,-4.900022,-4.4005885,-1.6548016,-4.7234516,-3.7461307,-8.193284,-0.66349614,0.78595334,-3.3212216,4.230041,3.270047,-1.7178035,2.0812209,-6.462473,-0.69670737,-4.2087502,0.85756266,-0.5110452,-4.240643,-1.6635467,-1.6774538,-1.9257058,-6.0737023,-2.2764704,-0.8274452,0.35498834,-0.6215126,-1.5954535,-4.928499,-1.3348031,-4.1594877,-0.32062757,-1.2943189,2.378961,0.09016201,2.3987722,2.8050745,-4.581117,-2.5145311,-1.4291606,-2.1808448,-3.5515823,-1.471701,-1.8999478,0.45477933,2.89367,-3.835796,-1.1980487,1.2521374,0.61513597,1.9376762,-0.23255111,-2.7828872,1.0486947,-1.9605589,-1.9824927,-1.8802071,0.08619869,-0.5050021,-3.5459905,0.07758641,-0.893191,2.0985863,2.0115268,-4.29847,-2.6902957,-1.4927906,1.2509998,0.6955046,-3.798547,-2.5436594,-1.7411044,1.5144721,-2.4513843,-3.397949,-1.9173499,1.7224947,-1.247175,-2.6331372,1.8145773,-1.4836214,-1.2283015,-1.0528642,-4.228117,-0.7655697,-1.7634952,-4.2130237,-7.1315117,-4.0983953,-1.6427189,1.3753092,-0.42076313,-1.3556777,-5.321805,-1.7374879,0.43174276,-2.0303211,4.726243,-4.8064203,2.3428316,-0.113482684,-4.1645,-0.3061463,-1.735136,-2.257285,0.73350585,-4.28652,0.730074,-4.7037582,-3.3577006,-2.1767678,-3.4991353,0.39810815,-5.1088543,-4.6318803,-2.8730528,-3.4482327,2.640991,1.9724324,0.1152401,-1.4664679,2.155348,-0.27804902,1.899953,-4.523084,4.6598396,-0.64108765,0.2955805,-1.39182,-2.009135,1.5616825,-0.6708387,-1.6690476,1.785368,-2.644613,-0.8195856,0.36563954,-5.6923447,4.0604153,-1.3494958,0.07138181,1.8354605,0.30239263,6.687027,-1.854881,-1.9378119,-3.2200093,-0.008556366,-5.6178946,-6.0780582,6
14.063147,54.84537,35.12429,22.470589,3.5763068,-14.369771,-25.515112,-37.313095,-45.26036,-45.709763,-41.920815,-31.707865,-25.520037,-15.90469,-6.9790006,7.2849874,15.125641,24.015608,31.463896,40.02044,39.433636,47.062527,39.126335,34.659256,23.953133,11.922335,4.036972,-2.0855656,-9.07114,-25.064383,-28.573298,-32.02432,-25.858622,-14.95854,-25.451197,-10.06145,-11.840902,-2.098753,7.542698,6.0684943,15.36549,16.687874,18.006203,15.914589,9.362938,4.490967,1.304184,-19.132805,-20.372866,-17.28471,-19.523312,-13.25144,10.16874,11.169929,1.3251128,-1.5305995,-1.9019773,-1.1842537,-3.8507147,1.0815163,1.7883573,-2.2846272,-2.0894442,-3.1955168,-3.371591,-3.067148,-1.3146957,-3.855086,-0.7925278,-0.2790922,-0.9011923,-3.5665042,-1.6591666,-3.7823763,-2.0193758,-0.5815889,-0.3668739,0.4726694,-4.4158735,-0.9390789,-3.0350657,0.4877131,1.9694014,0.90873253,-2.9407334,-1.3729295,-1.8828785,-0.64275837,-2.9142587,-3.8739047,0.3936969,-0.6378995,-3.372292,-2.6251788,2.5854905,-1.4741641,-2.5311077,0.80702686,-1.2055142,-0.84954494,-0.9713425,-1.0465162,-4.52489,-0.70543855,-1.7450774,1.1765097,-0.3485459,-2.8359292,-0.55861616,-0.68138087,-0.709523,-1.0863779,-3.7700214,-2.2326996,-0.6529703,-1.7789191,-3.13392,-0.06544572,-1.3210081,-1.1096956,-3.3137448,-0.4801825,-2.1792169,-0.049633324,-3.223757,3.160786,-5.485713,1.0189674,-2.4900346,-5.074157,-4.857055,-3.5644836,-1.3346093,-3.1661253,-2.4409418,-2.364729,-3.589718,-0.8796525,3.2376573,4.1211777,0.8528836,2.459654,-1.117511,3.4753826,-3.7466528,1.7759541,-2.1423311,-3.7941628,2.8842611,2.0504684,2.0365567,-5.042399,-3.552389,6.2141776,1.4365864,1.0656873,0.28114462,1.5190725,1.7698102,5.059307,1.5107384,-0.31536102,-1.9724907,-2.9423034,-3.3808615,1.219014,-3.525667,-2.2663715,1.8512363,1.5043263,-8.838084,0.93067586,-3.8822863,-1.2831157,-2.7560241,-1.143045,-3.5188596,0.17852473,-5.5214043,-0.07456601,-3.0088136,1.762694,-1.7793095,-1.4937669,-0.54371536,1.447262,-1.3641163,4.307503,0.25168496,1.7036703,1.0335915,-2.4968722,2.1443496,-1.5600972,-2.489026,2.1038303,0.95680106,-2.6321654,0.46996614,-0.53253835,-3.040601,1.5218954,0.43583518,-2.721816,-1.219592,2.061981,-0.7325309,-1.1595949,0.80826324,0.24915504,0.54488504,0.29136115,1.1415789,-3.3261013,-0.14906305,0.88638264,-3.5127902,1.6790311,-0.22233805,-0.5482121,3.2286913,1.0366995,0.705306,-1.0336087,-0.5881959,-3.2770095,-0.6621772,-0.32567483,0.34815606,-0.55931973,3.6875918,-5.1765246,-0.052716345,-1.8404224,-1.5793003,7
28.23269,-100.81119,-66.28388,-39.524857,-8.370317,19.94603,30.465126,48.686005,61.600307,51.95968,41.3156,28.607147,7.425541,-12.847259,-20.542208,-30.503033,-49.289024,-41.455986,-45.019352,-29.40017,-2.7577274,7.0419335,13.874066,14.389236,14.258724,24.315475,0.7282821,10.882088,2.3531117,4.495312,-5.9467125,3.6921477,-5.1799717,-1.9245629,2.2750664,-1.8787259,-0.11817002,-4.8515387,-0.41104993,-0.1559596,-1.0433939,-6.442304,-9.018796,-15.732377,-16.72417,-25.348528,-16.916857,-17.692745,-8.074314,-3.179957,7.4779153,11.518866,12.759978,-7.9349947,3.5474913,1.3757522,-3.6788929,-4.842086,0.93325216,-1.6918657,2.4174595,-4.4451733,-1.0760268,3.1435819,-6.769486,0.26527488,-3.4974484,-0.7713279,-2.5088189,-0.39573938,-2.7532356,-4.382511,-4.6795726,-5.277276,-1.7701533,-1.7783034,-5.2324677,-5.055995,-6.7834425,-1.4778042,-0.06267756,1.400297,-1.6408889,-0.3697058,-3.736415,-2.1447933,-3.4966059,-1.6959732,-2.1410506,-1.0967965,-3.3428395,0.15752691,1.9022526,-3.419783,-0.7331995,-1.3685529,-1.6679275,0.5190648,-0.4743471,-0.17384285,-2.606179,1.7258039,-6.164392,0.19573021,-5.8768444,-1.1940957,-1.1577458,-1.9636662,-3.5565915,0.11870584,-1.734808,2.7526886,-3.053071,1.8308716,-1.643364,-1.0018047,-2.2849476,-3.4583106,-1.2310811,-2.2767832,1.8670533,0.036150694,-2.4842236,-1.630485,-5.86348,1.1637013,-2.939407,-5.8083286,-3.8997774,-0.51131666,-4.332044,-0.94560313,-0.42330635,-1.7192342,1.4453609,-1.0206776,0.2390114,-1.4189056,2.7495618,-2.643117,-4.3908463,-5.567334,-0.13506222,-2.473792,-2.697215,-0.14751887,-2.2351615,0.87613475,0.29337645,-3.008981,-4.8336167,-3.6319854,-3.3887365,-3.1371045,-3.8988216,-1.0488975,-3.1986597,-6.374557,-0.499885,-5.5323977,-6.060257,-0.6110691,-2.3857815,-2.1677194,0.2791847,0.42132384,-3.9638362,-2.0976088,-3.3054948,-1.4187927,-2.7972262,-4.038243,-4.4542313,-4.4792624,-1.4202791,-0.69082797,0.5894682,-1.515993,-2.8761892,-1.0081234,-3.9693289,-0.87385225,1.8365121,-1.0538807,-0.058914185,3.1689718,2.3907475,0.097509086,-3.1434114,3.4716513,-0.027193189,0.59727967,-3.025064,0.84744304,1.9836754,3.7699196,-3.142042,-1.8505142,-0.33531943,1.9290133,3.3280194,-2.9507082,-0.525782,4.260288,7.1639233,-0.7076615,1.4002166,-1.550446,1.1167424,-7.3113084,1.4906535,4.9352694,0.3959861,1.1971164,-3.3686123,1.1835054,-0.60514647,-3.2809799,0.88945484,-3.4751484,1.5010397,-1.2950231,-1.0616324,-0.41800475,-1.0190936,-2.0221543,-0.42694318,-4.009899,1.5666288,-1.0963725,-4.232948,-3.8027434,-3.4572935,-4.125414,-4.59758,8
